asset_id,price,size,side,timestamp
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218411738
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218412665
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218412665
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218412930
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218412930
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218413257
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218413257
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218413553
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218413553
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218413655
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218413655
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218413770
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218413770
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218413859
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218413859
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218414040
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218414040
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218414174
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218414174
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218414291
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218414291
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218414457
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218414457
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218414657
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218414657
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218556929
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218556929
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557019
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557019
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557141
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557141
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557238
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557238
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557339
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557339
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557437
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557437
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557630
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557630
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218557727
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,100.0,bid,1750218557727
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218557840
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218557840
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218557840
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218557840
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218558755
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218558755
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218558755
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218558755
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218558827
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218558827
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218558827
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218558827
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218558940
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218558940
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218559140
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218559140
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218559744
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218559744
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218560370
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218560370
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218560473
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218560473
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218560547
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218560547
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218560644
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218560644
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218560852
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218560852
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218561349
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218561349
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218561672
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218561672
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218561757
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218561757
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218561975
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218561975
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218562078
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218562078
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218562206
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218562206
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218562961
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218562961
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218563055
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218563055
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218567283
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218567283
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218568793
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218568793
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218568915
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218568915
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218569099
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218569099
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218569181
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218569181
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218569590
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218569590
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218569890
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218569890
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218570304
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218570304
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218572714
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218572714
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218572794
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218572794
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218572888
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218572888
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218572983
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218572983
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218573201
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218573201
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218583324
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218583324
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218583547
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218583547
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218583547
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218583547
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218583837
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218583837
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218583837
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218583837
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218584526
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218584526
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218584526
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218584526
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218584847
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218584847
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218584847
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218584847
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218585996
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218585996
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218585996
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218585996
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218586275
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218586275
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218586275
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218586275
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218587057
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218587057
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218587057
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218587057
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218587255
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218587255
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218587255
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218587255
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218587356
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218587356
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218587356
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218587356
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218587439
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218587439
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218587439
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218587439
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218588350
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218588350
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218588350
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218588350
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218588864
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218588864
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218588864
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218588864
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218588968
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218588968
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218588968
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218588968
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218589074
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218589074
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218589074
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218589074
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218589192
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218589192
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218589192
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218589192
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218589294
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218589294
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218589294
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218589294
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,55.9,bid,1750218589375
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,55.9,bid,1750218589375
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,44.1,bid,1750218589375
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.35,44.1,bid,1750218589375
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218589851
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218589851
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218589971
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218589971
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218590054
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218590054
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218590263
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218590263
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218590570
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218590570
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218591820
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218591820
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218592217
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218592217
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218592319
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218592319
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218592985
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218592985
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218593080
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218593080
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218593415
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218593415
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218593509
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218593509
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218595088
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218595088
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218600706
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218600706
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218602914
25710935574867695279743917545485924741668079162095782936806777217229410741194,0.34,100.0,bid,1750218602914
19907336571514490664697153367667679939936374881220243775049933808546169661760,0.45,100.0,bid,1750218603211
