asset_id, price, size, side, market, timestamp
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206861200
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.39,0.0,bid,1750206861200
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206861922
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.39,0.0,bid,1750206861922
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206862006
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.39,0.0,bid,1750206862006
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206862106
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206862106
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206862106
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206862106
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206862224
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206862224
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206862224
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206862224
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206862525
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206862525
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206862525
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206862525
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206866159
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206866159
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206866159
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206866159
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206869529
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206869529
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206869529
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206869529
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206881787
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206881787
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206881787
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206881787
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882017
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882017
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882017
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882017
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882085
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882085
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882085
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882085
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882199
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882199
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882199
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882199
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882308
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882308
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882308
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882308
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882421
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882421
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882421
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882421
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882501
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882501
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882501
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882501
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882676
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882676
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882676
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882676
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882780
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882780
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882780
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882780
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882879
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882879
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882879
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882879
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206882976
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882976
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206882976
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206882976
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206883311
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883311
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206883311
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883311
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206883608
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883608
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206883608
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883608
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206883706
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883706
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206883706
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883706
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206883808
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883808
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206883808
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883808
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206883888
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883888
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206883888
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206883888
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206884089
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884089
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206884089
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884089
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206884205
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884205
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206884205
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884205
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206884382
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884382
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206884382
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884382
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206884692
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884692
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206884692
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884692
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206884899
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884899
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206884899
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206884899
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206885311
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885311
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206885311
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885311
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206885595
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885595
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206885595
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885595
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206885814
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885814
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206885814
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885814
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206885994
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885994
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206885994
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206885994
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206886495
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206886495
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206886495
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206886495
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206887389
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206887389
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206887389
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206887389
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206888424
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206888424
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206888424
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206888424
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206888602
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206888602
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206888602
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206888602
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206888903
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206888903
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206888903
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206888903
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206889023
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206889023
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206889023
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206889023
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206889608
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206889608
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206889608
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206889608
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206895377
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895377
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206895377
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895377
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206895449
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895449
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206895449
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895449
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206895641
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895641
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206895641
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895641
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206895833
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895833
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206895833
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206895833
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896038
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896038
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896038
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896038
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896145
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896145
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896145
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896145
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896344
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896344
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896344
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896344
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896437
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896437
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896437
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896437
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896527
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896527
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896527
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896527
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896644
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896644
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896644
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896644
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206896750
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896750
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206896750
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206896750
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206897540
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206897540
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206897540
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206897540
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206897645
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206897645
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206897645
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206897645
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206897846
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206897846
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206897846
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206897846
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206898140
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206898140
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206898140
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206898140
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206899240
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206899240
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206899240
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206899240
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206899453
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206899453
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206899453
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206899453
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.6,0.0,bid,1750206899566
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206899566
5899348323059455657630528606815138588415095483052205208567031442326527433126,0.61,0.0,bid,1750206899566
76440473074388722537799893602404687230922238288182630419521127770642474448937,0.38,0.0,bid,1750206899566
