trade_dttm,trader_id,trader_name,side,amount,price,value,event_id,market_title,market_subtitle,outcome,market_icon,trader_tags
2025-05-29 18:08:01,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.92,46.0,24880,South Korea Presidential Election Margin of Victory,Jae-myung by 20–23%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/south-korea-presidential-election-margin-of-victory-yzjdxMSTJOGw.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:08:01,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.9690000000000001,48.45,24880,South Korea Presidential Election Margin of Victory,Other,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/south-korea-presidential-election-margin-of-victory-yzjdxMSTJOGw.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:07:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,20.0,0.687,13.740000000000002,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:06:59,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,20.0,0.312,6.24,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:06:19,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.992,9.92,25323,Largest company end of July?,Google,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:06:19,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.994,9.94,25323,Largest company end of July?,Amazon,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:06:19,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.49000000000000005,4.9,25323,Largest company end of July?,NVIDIA,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:06:19,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.5900000000000001,5.9,25323,Largest company end of July?,Microsoft,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:05:23,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.688,34.4,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:05:19,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.311,15.55,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 18:02:13,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,220.0,0.6869999999999999,151.14,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:55:33,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,220.0,0.312,68.64,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:53:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,40.0,0.316,12.64,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:52:47,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,60.0,0.316,18.96,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:52:47,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,100.0,0.6829999999999999,68.3,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:51:09,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,200.0,0.312,62.4,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:51:09,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,200.0,0.6859999999999999,137.2,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:48:33,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,140.0,0.313,43.82,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:48:33,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,140.0,0.686,96.04,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:44:51,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,30.0,0.9,27.0,24432,May Inflation - Monthly,0.3%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:44:51,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,30.0,0.7100000000000001,21.3,24432,May Inflation - Monthly,0.1%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:44:51,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,30.0,0.9299999999999999,27.9,24432,May Inflation - Monthly,≥0.4%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:44:51,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,30.0,0.61,18.3,24432,May Inflation - Monthly,0.2%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:44:49,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,30.0,0.84,25.2,24432,May Inflation - Monthly,≤0.0%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-monthly-ieu1nGwqGb6T.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:38:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.79,7.9,25294,Highest temperature in NYC on May 29?,71–72°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-nyc-on-jan-22-OStjLs0cRhiV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:38:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.779,7.79,25294,Highest temperature in NYC on May 29?,67–68°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-nyc-on-jan-22-OStjLs0cRhiV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:38:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.52,5.2,25294,Highest temperature in NYC on May 29?,69–70°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-nyc-on-jan-22-OStjLs0cRhiV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:38:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.9400000000000001,9.4,25294,Highest temperature in NYC on May 29?,73–74°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-nyc-on-jan-22-OStjLs0cRhiV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 17:38:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.96,9.6,25294,Highest temperature in NYC on May 29?,66°F or below,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-nyc-on-jan-22-OStjLs0cRhiV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.9400000000000001,122.2,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),45-47%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-45-and-47-of-the-vote-in-the-south-korea-election-7-u7W5pLOrxc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.9400000000000001,122.2,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),47-49%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-47-and-49-of-the-vote-in-the-south-korea-election-u2kVeMcIU9rV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.987,128.31,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),<45%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-less-than-45-of-the-vote-in-the-south-korea-election-EXFRTGZI2htR.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.68,88.4,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),51-53%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-51-and-53-of-the-vote-in-the-south-korea-election-u9ZKSpYW7AkI.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.7,91.0,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),53-55%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-53-and-55-of-the-vote-in-the-south-korea-election-E-DHQ77fh4qp.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.91,118.3,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),>55%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-more-than-55-of-the-vote-in-the-south-korea-election-8Z9W6WJkt7ZV.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:33:13,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,130.0,0.8300000000000001,107.9,25312,Lee Jae-myung % of vote in South Korea Election? (2% Brackets),49-51%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lee-jae-myung-win-between-49-and-51-of-the-vote-in-the-south-korea-election-VVIsxdcoWRey.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:09:15,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,150.0,0.9770000000000001,146.55,25108,Elon Musk # of tweets May 23-30?,100–124,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/elon-musk-of-tweets-nov-22-29-apMPG21-pzx_.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:06:31,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,150.0,0.83,124.5,25108,Elon Musk # of tweets May 23-30?,150–174,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/elon-musk-of-tweets-nov-22-29-apMPG21-pzx_.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 16:06:31,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,150.0,0.19,28.5,25108,Elon Musk # of tweets May 23-30?,125–149,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/elon-musk-of-tweets-nov-22-29-apMPG21-pzx_.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:45:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.76,7.6,25099,Bitcoin price on May 30?,108–110K,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:45:47,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.99,9.9,25099,Bitcoin price on May 30?,112–114K,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:45:47,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.9949999999999999,9.95,25099,Bitcoin price on May 30?,>114K,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:45:47,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.9099999999999999,9.1,25099,Bitcoin price on May 30?,110–112K,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:45:47,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.6900000000000001,6.9,25099,Bitcoin price on May 30?,<106K,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:45:45,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.65,6.5,25099,Bitcoin price on May 30?,106–108K,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:38:53,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.894,44.7,21386,Indian Premier League Champion 2025,Gujarat Titans,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:33:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.9019999999999999,9.02,21386,Indian Premier League Champion 2025,Gujarat Titans,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:33:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.5,5.0,21386,Indian Premier League Champion 2025, Royal Challengers Bengaluru,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:33:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.9,9.0,21386,Indian Premier League Champion 2025,Punjab Kings,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:33:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,5.0,0.65,3.25,21386,Indian Premier League Champion 2025,Mumbai Indians ,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:23:31,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.83,41.5,21386,Indian Premier League Champion 2025,Punjab Kings,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:14:01,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.48,24.0,21386,Indian Premier League Champion 2025, Royal Challengers Bengaluru,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 15:14:01,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,34.0,0.792,26.928,21386,Indian Premier League Champion 2025,Mumbai Indians ,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/indian-premier-league-champion-2025-1QvEZ1gUmIUK.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 14:46:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.99,9.9,23631,Largest company end of May?,Apple,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 14:23:27,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,20.0,0.377,7.54,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 14:23:05,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,20.0,0.618,12.36,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 14:14:53,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,200.0,0.37,74.0,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 14:14:53,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,200.0,0.626,125.2,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 14:07:49,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.71,7.1,23631,Largest company end of May?,Microsoft,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 13:53:27,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.82,41.0,25291,Highest temperature in London on May 29?,77°F or higher,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 13:53:17,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,50.0,0.159,7.95,25291,Highest temperature in London on May 29?,75–76°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 13:33:33,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.288,2.88,23631,Largest company end of May?,NVIDIA,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/largest-company-eoy-KS99l6lbxfCc.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 13:21:03,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,90.0,0.348,31.319999999999997,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 13:20:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,90.0,0.651,58.59,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 13:19:33,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,32.0,0.977,31.264,24880,South Korea Presidential Election Margin of Victory,Jae-myung by >23%,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/south-korea-presidential-election-margin-of-victory-yzjdxMSTJOGw.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 12:49:25,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,100.0,0.899,89.9,25291,Highest temperature in London on May 29?,77°F or higher,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 12:46:37,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,100.0,0.1,10.0,25291,Highest temperature in London on May 29?,75–76°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 12:24:25,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.5349999999999999,5.35,25291,Highest temperature in London on May 29?,77°F or higher,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 12:24:25,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,10.0,0.2,2.0,25291,Highest temperature in London on May 29?,75–76°F,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 11:21:43,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,100.0,0.32899999999999996,32.9,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 11:21:43,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,100.0,0.67,67.0,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 11:21:31,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,66.91,0.669,44.76279,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 11:20:09,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,33.081569,0.6690000102473979,22.13157,14874,Poland Presidential Election,Karol Nawrocki,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-be-the-next-president-of-namibia-z_eSKTcwRkOu.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-05-29 11:18:55,0xb49f468c15c49783f2664c7198a4949ade1b12e6,dadadabababab,buy,100.0,0.33,33.0,14874,Poland Presidential Election,Rafał Trzaskowski,No,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-be-the-next-president-of-poland-idcXVojxVfkb.jpg,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
