trade_dt,token_id,event_id,open_price,high_price,low_price,close_price,question,insert_time
2024-06-22 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.013999998032112677,0.013999998032112677,0.013628318586482887,0.013999998032112677,Other,2025-05-31 13:01:08
2024-06-23 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.5899998465998865,0.5899998465998865,0.5899998465998865,0.5899998465998865,Jacky Rosen,2025-05-31 13:01:08
2024-06-24 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.01,0.01,0.01,0.01,Other,2025-05-31 13:01:08
2024-06-24 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.5899999866266652,0.5899999866266652,0.5899999866266652,0.5899999866266652,Jacky Rosen,2025-05-31 13:01:08
2024-06-26 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.41,0.41,0.41,0.41,Sam Brown,2025-05-31 13:01:08
2024-06-28 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,Other,2025-05-31 13:01:08
2024-06-28 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.5899999893799995,0.5899999893799995,0.5899999893799995,0.5899999893799995,Jacky Rosen,2025-05-31 13:01:08
2024-06-29 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,Jacky Rosen,2025-05-31 13:01:08
2024-06-30 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.5899998465998865,0.5899998465998865,0.5899998465998865,0.5899998465998865,Jacky Rosen,2025-05-31 13:01:08
2024-07-04 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.01,0.01,0.01,0.01,Other,2025-05-31 13:01:08
2024-07-04 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.58,0.58,0.58,0.58,Jacky Rosen,2025-05-31 13:01:08
2024-07-05 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.57,0.5800000000000001,0.57,0.57,Jacky Rosen,2025-05-31 13:01:08
2024-07-06 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.005,0.005,0.005,Other,2025-05-31 13:01:08
2024-07-06 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.59,0.59,0.59,0.59,Jacky Rosen,2025-05-31 13:01:08
2024-07-10 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.59,0.59,0.59,0.59,Jacky Rosen,2025-05-31 13:01:08
2024-07-11 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.42,0.42,0.42,0.42,Sam Brown,2025-05-31 13:01:08
2024-07-12 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,Sam Brown,2025-05-31 13:01:08
2024-07-12 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.6,0.6,0.6,0.6,Jacky Rosen,2025-05-31 13:01:08
2024-07-13 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.005,0.005,0.005,Other,2025-05-31 13:01:08
2024-07-13 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.41,0.41,0.41,0.41,Sam Brown,2025-05-31 13:01:08
2024-07-13 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.59,0.59,0.59,0.59,Jacky Rosen,2025-05-31 13:01:08
2024-07-14 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.41999998788804005,0.41999998788804005,0.39999999999999997,0.39999999999999997,Sam Brown,2025-05-31 13:01:08
2024-07-14 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.58,0.58,0.58,0.58,Jacky Rosen,2025-05-31 13:01:08
2024-07-17 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.005,0.005,0.005,Other,2025-05-31 13:01:08
2024-07-17 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.4,0.4,0.4,0.4,Sam Brown,2025-05-31 13:01:08
2024-07-17 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.6,0.61,0.6,0.61,Jacky Rosen,2025-05-31 13:01:08
2024-07-18 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.41,0.42000000000000004,0.41,0.42000000000000004,Sam Brown,2025-05-31 13:01:08
2024-07-18 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.6,0.6,0.6,0.6,Jacky Rosen,2025-05-31 13:01:08
2024-07-19 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003,0.003,0.0029999999999999996,0.003,Other,2025-05-31 13:01:08
2024-07-19 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,Sam Brown,2025-05-31 13:01:08
2024-07-19 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.6,0.6,0.59,0.59,Jacky Rosen,2025-05-31 13:01:08
2024-07-25 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.39,0.39,0.39,0.39,Sam Brown,2025-05-31 13:01:08
2024-07-26 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.002,0.002,0.002,0.002,Other,2025-05-31 13:01:08
2024-07-26 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.6,0.65,0.6,0.65,Jacky Rosen,2025-05-31 13:01:08
2024-07-28 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.36999998871499973,0.36999998871499973,0.36999998871499973,0.36999998871499973,Sam Brown,2025-05-31 13:01:08
2024-07-28 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.659999762399135,0.659999762399135,0.64,0.64,Jacky Rosen,2025-05-31 13:01:08
2024-07-29 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.65,0.65,0.63,0.6400000000000001,Jacky Rosen,2025-05-31 13:01:08
2024-07-30 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.64,0.64,0.63,0.63,Jacky Rosen,2025-05-31 13:01:08
2024-07-31 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.64,0.67,0.64,0.67,Jacky Rosen,2025-05-31 13:01:08
2024-08-01 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,Jacky Rosen,2025-05-31 13:01:08
2024-08-02 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.002,0.004,0.002,0.002,Other,2025-05-31 13:01:08
2024-08-02 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.29000000000000004,Sam Brown,2025-05-31 13:01:08
2024-08-04 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,Jacky Rosen,2025-05-31 13:01:08
2024-08-05 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.006,0.006,0.002,0.002,Other,2025-05-31 13:01:08
2024-08-05 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.7000000000000001,0.7100000000000001,0.7,0.7100000000000001,Jacky Rosen,2025-05-31 13:01:08
2024-08-06 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.005,0.002,0.002,Other,2025-05-31 13:01:08
2024-08-06 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.25999999349999986,0.25999999349999986,0.25999999349999986,0.25999999349999986,Sam Brown,2025-05-31 13:01:08
2024-08-06 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.74,0.74,0.74,0.74,Jacky Rosen,2025-05-31 13:01:08
2024-08-07 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.74,0.76,0.74,0.76,Jacky Rosen,2025-05-31 13:01:08
2024-08-09 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.006,0.005,0.005999999999999999,Other,2025-05-31 13:01:08
2024-08-09 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.2599999838799994,0.2599999838799994,0.2599999838799994,0.2599999838799994,Sam Brown,2025-05-31 13:01:08
2024-08-09 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.75,0.75,0.75,0.75,Jacky Rosen,2025-05-31 13:01:08
2024-08-10 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.26,0.26,0.26,0.26,Sam Brown,2025-05-31 13:01:08
2024-08-11 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.007,0.007,0.007,0.007,Other,2025-05-31 13:01:08
2024-08-12 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.007000000000000001,0.007000000000000001,0.007000000000000001,0.007000000000000001,Other,2025-05-31 13:01:08
2024-08-13 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.007,0.005,0.007,Other,2025-05-31 13:01:08
2024-08-13 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.25,0.259999927199984,0.25,0.259999927199984,Sam Brown,2025-05-31 13:01:08
2024-08-13 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.74,0.74,0.73,0.74,Jacky Rosen,2025-05-31 13:01:08
2024-08-14 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.005,0.005,0.005,Other,2025-05-31 13:01:08
2024-08-15 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.25,0.25,0.24000000000000002,0.24000000000000002,Sam Brown,2025-05-31 13:01:08
2024-08-16 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.006999999999999999,0.006999999999999999,0.005,0.005,Other,2025-05-31 13:01:08
2024-08-16 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.25,0.25,0.25,0.25,Sam Brown,2025-05-31 13:01:08
2024-08-16 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.76,0.76,0.7599998540799696,0.76,Jacky Rosen,2025-05-31 13:01:08
2024-08-17 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.006,0.005,0.005,Other,2025-05-31 13:01:08
2024-08-17 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.23,0.239999999184,0.23,0.239999999184,Sam Brown,2025-05-31 13:01:08
2024-08-17 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.77,0.77,0.77,0.77,Jacky Rosen,2025-05-31 13:01:08
2024-08-18 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.006,0.005,0.006,Other,2025-05-31 13:01:08
2024-08-18 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.76,0.76,0.76,0.76,Jacky Rosen,2025-05-31 13:01:08
2024-08-19 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005999999999999999,0.005999999999999999,0.005999999999999999,0.005999999999999999,Other,2025-05-31 13:01:08
2024-08-19 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.23999996735999793,0.23999998559999944,0.23999996735999793,0.23999998559999944,Sam Brown,2025-05-31 13:01:08
2024-08-20 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.23999996735999793,0.23999996735999793,0.23,0.23,Sam Brown,2025-05-31 13:01:08
2024-08-20 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.7699999845999964,0.77,0.7699999845999964,0.77,Jacky Rosen,2025-05-31 13:01:08
2024-08-21 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.004,0.005999999999999999,0.004,0.005999999999999999,Other,2025-05-31 13:01:08
2024-08-21 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.23000008693589472,0.2399999533714243,0.23000008693589472,0.2399999533714243,Sam Brown,2025-05-31 13:01:08
2024-08-21 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.76,0.7700000000000001,0.76,0.76,Jacky Rosen,2025-05-31 13:01:08
2024-08-22 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.006,0.006,0.003,0.006,Other,2025-05-31 13:01:08
2024-08-22 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.23999998559999944,0.24000000000000002,0.2399998559999424,0.2399998559999424,Sam Brown,2025-05-31 13:01:08
2024-08-22 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.76,0.76,0.76,0.76,Jacky Rosen,2025-05-31 13:01:08
2024-08-23 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.259999927199984,0.259999927199984,0.25,0.25,Sam Brown,2025-05-31 13:01:08
2024-08-23 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.76,0.76,0.76,0.76,Jacky Rosen,2025-05-31 13:01:08
2024-08-24 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.006,0.006,0.006,0.006,Other,2025-05-31 13:01:08
2024-08-24 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.22,0.23304274037459363,0.21999999999999997,0.21999999999999997,Sam Brown,2025-05-31 13:01:08
2024-08-24 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.83,0.96,0.79,0.96,Jacky Rosen,2025-05-31 13:01:08
2024-08-25 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.2,0.21,0.2,0.20999999222999988,Sam Brown,2025-05-31 13:01:08
2024-08-25 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.79,0.79,0.7899999999999999,0.79,Jacky Rosen,2025-05-31 13:01:08
2024-08-26 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003,0.006992884739777276,0.003,0.006992884739777276,Other,2025-05-31 13:01:08
2024-08-26 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.209999973959998,0.2099999944241379,0.209999973959998,0.2099999944241379,Sam Brown,2025-05-31 13:01:08
2024-08-26 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8,0.8,0.8,0.8,Jacky Rosen,2025-05-31 13:01:08
2024-08-27 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.005,0.005,0.005,0.005,Other,2025-05-31 13:01:08
2024-08-27 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.2,0.209999973959998,0.2,0.209999973959998,Sam Brown,2025-05-31 13:01:08
2024-08-28 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.21,0.21,0.21,0.21,Sam Brown,2025-05-31 13:01:08
2024-08-28 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8,0.8,0.8,0.8,Jacky Rosen,2025-05-31 13:01:08
2024-08-29 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003,0.006,0.003,0.0030000079787446243,Other,2025-05-31 13:01:08
2024-08-29 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.2099999992754579,0.21,0.2099999992754579,0.21,Sam Brown,2025-05-31 13:01:08
2024-08-29 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8,0.8,0.8,0.8,Jacky Rosen,2025-05-31 13:01:08
2024-08-30 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003,0.0030000030690568486,0.003,0.0030000000000000005,Other,2025-05-31 13:01:08
2024-08-30 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.2,0.2,0.2,0.2,Sam Brown,2025-05-31 13:01:08
2024-08-30 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8,0.8,0.8,0.8,Jacky Rosen,2025-05-31 13:01:08
2024-08-31 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.0030000062370192037,0.0030000062370192037,0.0030000062370192037,0.0030000062370192037,Other,2025-05-31 13:01:08
2024-08-31 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8,0.8,0.8,0.8,Jacky Rosen,2025-05-31 13:01:08
2024-09-01 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003,0.003,0.003,0.003,Other,2025-05-31 13:01:08
2024-09-01 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.19,0.19,0.19,0.19,Sam Brown,2025-05-31 13:01:08
2024-09-01 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.7899999999999999,0.8,0.7799999999999999,0.8,Jacky Rosen,2025-05-31 13:01:08
2024-09-02 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.0029999999999999996,0.005,0.0029999999999999996,0.004999999999999999,Other,2025-05-31 13:01:08
2024-09-02 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.19,0.19,0.18,0.18,Sam Brown,2025-05-31 13:01:08
2024-09-02 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8,0.8017905616924198,0.7899999999999999,0.7899999999999999,Jacky Rosen,2025-05-31 13:01:08
2024-09-03 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.0030000030226730707,0.005999999999999999,0.0030000030226730707,0.005999999999999999,Other,2025-05-31 13:01:08
2024-09-03 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.2,0.2,0.2,0.2,Sam Brown,2025-05-31 13:01:08
2024-09-04 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.18999998802999957,0.18999998802999957,0.18999998802999957,0.18999998802999957,Sam Brown,2025-05-31 13:01:08
2024-09-04 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.82,0.82,0.82,0.82,Jacky Rosen,2025-05-31 13:01:08
2024-09-05 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003,0.003,0.0029999999999999996,0.003,Other,2025-05-31 13:01:08
2024-09-05 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.16999999999999998,0.18999998802999957,0.16999999999999998,0.18999998802999957,Sam Brown,2025-05-31 13:01:08
2024-09-05 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.8200000000000001,0.8200000000000001,0.8099999999999999,0.8099999999999999,Jacky Rosen,2025-05-31 13:01:08
2024-09-06 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.002,0.003,0.002,0.002,Other,2025-05-31 13:01:08
2024-09-06 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.81,0.81,0.81,0.81,Jacky Rosen,2025-05-31 13:01:08
2024-09-07 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.003999999999999999,0.005,0.002,0.005,Other,2025-05-31 13:01:08
2024-09-07 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.1899999985011111,0.1899999985011111,0.1899999985011111,0.1899999985011111,Sam Brown,2025-05-31 13:01:08
2024-09-07 00:00:00,67907845702606698787174525606026822541237125710080743620205634926727922648427,10018,0.81,0.81,0.81,0.81,Jacky Rosen,2025-05-31 13:01:08
2024-09-08 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.18999998802999957,0.1899999939199999,0.18999998802999957,0.1899999939199999,Sam Brown,2025-05-31 13:01:08
2024-09-09 00:00:00,110407040728841074653579811857395734742462679244768470248891403370982657391624,10018,0.16999999999999998,0.16999999999999998,0.16999999999999998,0.16999999999999998,Sam Brown,2025-05-31 13:01:08
2024-09-10 00:00:00,10062431395534115098437472924734094339740167484028803240283624729240003601029,10018,0.002,0.005000000000000001,0.002,0.005000000000000001,Other,2025-05-31 13:01:08
