trade_dttm,trader_id,trader_name,side,amount,price,value,event_id,market_title,market_subtitle,outcome,market_icon,trader_tags
2025-01-12 00:30:40,0x64108693c93f94b2d15f40fed8a134fb2cf61ff4,MAGA2024MAGA2024,buy,48.56,0.96,46.6176,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Sports PnL > $100k
2025-01-12 00:30:34,0x98b49770e473c52ce1abddd4542ac6916f1b5d76,0x98b49770E473c52cE1ABDdD4542aC6916f1B5d76-1723921353160,buy,100.0,0.031,3.1,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:30:34,0x7fea691e28d169a33c500607279f2acb49058f74,CavaSoTasty,buy,1000.0,0.97,970.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:30:34,0x184004416eb882d8fef5f04029989376787f6374,megagrim,sell,40.0,0.968,38.72,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:30:34,0x026985b67ade7ba199698b9d7d0451a22214cb2d,Milio,buy,1000.0,0.03,30.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:30:24,0x64108693c93f94b2d15f40fed8a134fb2cf61ff4,MAGA2024MAGA2024,buy,889.15,0.96,853.584,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Sports PnL > $100k
2025-01-12 00:30:24,0x1c1d3050257cccc0c87d2134c91895ccecc6c4c8,altusgladius,sell,889.15,0.96,853.584,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:30:16,0x7fea691e28d169a33c500607279f2acb49058f74,CavaSoTasty,buy,172.0,0.9500000000000001,163.4,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:30:16,0x21f90e5ff30c12f52fbb2fb220aa268f22faed12,gandalf,sell,172.0,0.9500000000000001,163.4,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,> 1 year old; 1k+ Positions
2025-01-12 00:30:10,0x977ac477cb8d2f3c9d357afed779ad7570acf2ca,TM.FLOW,sell,480.0,0.05,24.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:30:10,0x5482e3563af2e7ab2a3ecae3ebb6fe5b6d7cb6ee,ElectroEater,sell,88.0,0.05,4.4,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:30:10,0x2ce38d04c1e63e1f19d76814a1ee3f42c9da8438,TheOneWhoKnocks,sell,260.0,0.049,12.74,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:30:10,0x21f90e5ff30c12f52fbb2fb220aa268f22faed12,gandalf,sell,828.0,0.9503140096618358,786.86,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,> 1 year old; 1k+ Positions
2025-01-12 00:30:04,0x5b04eb8e3feb2f2c7f0146cbfb879121f82de4c2,.Glory.,buy,1.041665,0.9599996159993855,0.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:30:04,0x1c1d3050257cccc0c87d2134c91895ccecc6c4c8,altusgladius,sell,1.041665,0.9599996159993855,0.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:29:50,0x6163bca1083a96b87b7f64a5a13f915297a98507,seethatsaturn,sell,84.74,0.04000000000000001,3.3896000000000006,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:29:50,0x1c1d3050257cccc0c87d2134c91895ccecc6c4c8,altusgladius,sell,84.74,0.96,81.3504,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:29:36,0xe167da66ad19eb033118d457faf52e3c4eeefec8,kewl,sell,306.64,0.04,12.2656,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:29:36,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,3000.0,0.04,120.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:29:36,0x2863ce4d826552cc8b3d0a14e25b781eef2c0e3e,Gamblrx3,buy,3306.64,0.04,132.2656,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Sports PnL > $100k
2025-01-12 00:29:32,0x5b04eb8e3feb2f2c7f0146cbfb879121f82de4c2,.Glory.,buy,2.061833,0.9699999951499467,1.999978,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:29:32,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,buy,2.061833,0.030000004850053327,0.061855,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:29:18,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,buy,200.0,0.04,8.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:29:18,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,sell,200.0,0.96,192.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:29:18,0xe167da66ad19eb033118d457faf52e3c4eeefec8,kewl,sell,400.0,0.04,16.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:29:06,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,buy,111.82,0.04000000000000001,4.4728,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:29:06,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,sell,200.0,0.96,192.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:29:06,0x6f31aaf8922cd7fd2d16c1aef551152107d5a253,Shmorri,buy,119.5625,0.96,114.78,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:29:06,0x64108693c93f94b2d15f40fed8a134fb2cf61ff4,MAGA2024MAGA2024,buy,311.82,0.96,299.3472,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Overall Win Rate > 67%; Sports PnL > $100k
2025-01-12 00:29:06,0x026985b67ade7ba199698b9d7d0451a22214cb2d,Milio,buy,31.39,0.04,1.2556,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:29:00,0x8b1aa7d8964e74f11001de71a76002105cd3bf3a,Goldendoodle15,buy,635.61,0.96,610.1856,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:29:00,0x026985b67ade7ba199698b9d7d0451a22214cb2d,Milio,buy,635.61,0.039999999999999994,25.424399999999995,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:28:58,0x977ac477cb8d2f3c9d357afed779ad7570acf2ca,TM.FLOW,sell,20.0,0.05,1.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:28:58,0x74cde94b1c38800647dd77f52020325dfc272319,SG01,buy,20.0,0.05,1.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:28:58,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,sell,3333.0,0.04,133.32,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:28:58,0x026985b67ade7ba199698b9d7d0451a22214cb2d,Milio,buy,3333.0,0.04,133.32,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:28:32,0xfbf3512a0643af90f3b601e79d54e301877b7094,DerUwe,buy,116.95,0.9400000000000001,109.933,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:28:32,0x6f31aaf8922cd7fd2d16c1aef551152107d5a253,Shmorri,sell,121.95,0.941230012300123,114.783,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:28:32,0x2b02eb818e05f995e4e5317adb4d2b55b7295238,cassiothird,buy,5.0,0.97,4.85,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:28:28,0xd06535554c1e3eceea5f58cc0f3884f7c4d193e8,Rancer,sell,50806.61,0.03105971939477954,1578.03905,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:28:28,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,buy,3000.0,0.006,18.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:28:28,0x6cff25615924313a189d3bcd5ca99db452cdc3da,Panzwalizka,buy,3333.0,0.007,23.331,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:28:28,0x5482e3563af2e7ab2a3ecae3ebb6fe5b6d7cb6ee,ElectroEater,buy,12.0,0.02,0.24,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; 1k+ Positions
2025-01-12 00:28:28,0x511f6ff03cb0b39ee7964147b450e1f81c679511,SNGLRT,sell,80.0,0.9789999999999999,78.32,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:28:28,0x4a64afa45a44a01890c2161be88d2b44751d4430,0x612007DBe58150122F839fEa096144c9PPCe21fA,buy,500.0,0.02,10.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:28:28,0x30ae3992180b30b791df5e6e5480629449594318,tiredofwinning,sell,14805.61,0.995,14731.58195,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k; Overall Win Rate > 67%; Crypto PnL > $100k
2025-01-12 00:28:28,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,25000.0,0.95,23750.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:28:28,0x026985b67ade7ba199698b9d7d0451a22214cb2d,Milio,buy,4000.0,0.05,200.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:28:12,0xfbf3512a0643af90f3b601e79d54e301877b7094,DerUwe,buy,1000.0,0.939,939.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:28:12,0x480d013bf6665fb174fb7ec6ea677cfc8140f219,0x480D013bf6665fb174FB7Ec6ea677cFC8140f219-1724707979154,buy,1000.0,0.061,61.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k; 1k+ Positions
2025-01-12 00:27:58,0xe20ef5c967504bcf1651ac1f4b4e4ce31e825998,Furiosa,sell,71.42857,0.06999998739999976,4.999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k; Overall Win Rate > 67%
2025-01-12 00:27:58,0xa7150c4882fd5031d2813baf07cb2fcfb2ce6cdc,Bobetron,buy,71.42857,0.06999998739999976,4.999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:27:54,0x5b04eb8e3feb2f2c7f0146cbfb879121f82de4c2,.Glory.,buy,2.127658,0.9399997555998192,1.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:27:54,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,2.127658,0.9399997555998192,1.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:27:40,0x72521f6c79174b677c7e31a388c1667de636e0d9,magikarpet90812,buy,5.319147,0.9399999661599876,4.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%; 1k+ Positions
2025-01-12 00:27:40,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,5.319147,0.9399999661599876,4.999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:27:34,0x53edcfa1e81bae084e936954ff905d894adf7aea,iDumbnCooked,buy,214.840424,0.9399999973934141,201.949998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:27:34,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,214.840424,0.9399999973934141,201.949998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:27:32,0xf4229f7dee22be3b6fddbb26db0eb3a3a7573b18,RenegadeLK,sell,31.11,0.06021761491481838,1.87337,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:27:32,0xf22e39dc3b41cb2ff26b58f22bce9ac41f7f9a18,aignent,sell,6.77,0.9390000000000001,6.35703,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:27:32,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,24.34,0.9400000000000001,22.8796,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:27:06,0xf22e39dc3b41cb2ff26b58f22bce9ac41f7f9a18,aignent,sell,1.1395089999999999,0.9389991654300228,1.0699979999999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:27:06,0x21b6de71b0476286cc890d7055894b0a2049eb98,0x21b6De71b0476286CC890D7055894B0a2049eB98-1732056798296,buy,1.1395089999999999,0.9389991654300228,1.0699979999999998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:27:04,0xf22e39dc3b41cb2ff26b58f22bce9ac41f7f9a18,aignent,sell,2.087325,0.9389999161606363,1.959998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:27:04,0x62d21d020b9f2748b3231655783a7a6e0345e4d2,matty7788,buy,2.087325,0.9389999161606363,1.959998,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:26:58,0xf4b5a110627c0c87a3e3843633131a9b2c9ad159,IAmFoolish,buy,400.0,0.9309999999999999,372.4,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:26:58,0x4a64afa45a44a01890c2161be88d2b44751d4430,0x612007DBe58150122F839fEa096144c9PPCe21fA,buy,400.0,0.069,27.6,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:26:46,0xf4b5a110627c0c87a3e3843633131a9b2c9ad159,IAmFoolish,buy,206.91,0.9309999999999999,192.63321,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:26:46,0xf22e39dc3b41cb2ff26b58f22bce9ac41f7f9a18,aignent,buy,10.0,0.932,9.32,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:26:46,0x53edcfa1e81bae084e936954ff905d894adf7aea,iDumbnCooked,sell,216.91,0.9310461020699831,201.95321,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:26:32,0xf4b5a110627c0c87a3e3843633131a9b2c9ad159,IAmFoolish,buy,1439.420288,0.9310000006057993,1340.100289,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:26:32,0x3c8244ade77795fd88dfe5d1d3ba62e91e1ee0cb,Amgzing,buy,1449.420288,0.06899310008830234,99.999999,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:26:32,0x184004416eb882d8fef5f04029989376787f6374,megagrim,buy,10.0,0.932,9.32,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall Win Rate > 67%
2025-01-12 00:26:18,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,sell,5.77,0.9400000000000001,5.4238,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:26:18,0xdd1cdb2e51b29896fc57030ec5a3e08f274ae2d3,soylentgoy,buy,105.32388,0.9494521660235077,99.999986,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:26:18,0x2863ce4d826552cc8b3d0a14e25b781eef2c0e3e,Gamblrx3,buy,99.55388,0.049999999999999996,4.977694,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Sports PnL > $100k
2025-01-12 00:26:12,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,buy,200.0,0.06,12.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:26:12,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,sell,194.23,0.9400000000000001,182.5762,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:26:12,0x485163a3c4ad3ba5ebcb8641e721f80c3bf516db,YWG,buy,200.0,0.94,188.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:26:06,0xafbc5bed0b012923933625789f8f809bc465a8b5,wifeylifey,sell,5.77,0.9400000000000001,5.4238,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,1k+ Positions
2025-01-12 00:26:06,0x485163a3c4ad3ba5ebcb8641e721f80c3bf516db,YWG,buy,5.77,0.9400000000000001,5.4238,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$10k
2025-01-12 00:25:56,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,buy,84.32,0.060000000000000005,5.0592,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:25:56,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,sell,200.0,0.94,188.0,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:25:56,0xd40213a4d43e420406ffa59eb249467c54d95a50,max888,sell,469.85,0.05605129296584016,26.3357,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:25:56,0x9415942d284168a9b2d8504d5415ccd8e566cb92,toby71,buy,15.6702,0.9400000000000001,14.729988,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:25:56,0x2863ce4d826552cc8b3d0a14e25b781eef2c0e3e,Gamblrx3,buy,185.53,0.05,9.2765,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Sports PnL > $100k
2025-01-12 00:25:52,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,buy,100.0,0.06,6.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
2025-01-12 00:25:52,0x2ce38d04c1e63e1f19d76814a1ee3f42c9da8438,TheOneWhoKnocks,sell,100.0,0.06,6.0,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:25:44,0x62d21d020b9f2748b3231655783a7a6e0345e4d2,matty7788,buy,2.10526,0.9500000000000001,1.999997,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,
2025-01-12 00:25:44,0x2863ce4d826552cc8b3d0a14e25b781eef2c0e3e,Gamblrx3,buy,2.10526,0.05,0.105263,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; Sports PnL > $100k
2025-01-12 00:25:40,0x9d459fd1d82eeb39421fcf9fc95043e1789eb661,Rodri849153,sell,843.55,0.059000000000000004,49.76945,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $10k
2025-01-12 00:25:40,0x2fe6d3037aab8ca66fc3a43918d9028a601aab9d,Jolanda,sell,843.55,0.941,793.78055,16403,Chargers vs. Texans,Chargers vs. Texans,Texans,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL < -$100k; 1k+ Positions
2025-01-12 00:25:36,0xe40172522c7c64afa2d052ddae6c92cd0f417b88,BoomLaLa,buy,200.0,0.059000000000000004,11.8,16403,Chargers vs. Texans,Chargers vs. Texans,Chargers,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl.png,Overall PnL > $100k; 1k+ Positions; Sports PnL > $100k
